TIMESTAMP;SAMPLE;WEIGHT
0,6965193849228655;0,5629726365680348;1
0,8892834326569059;0,6723860487080177;1
1,1964699342022742;0,9441391212831791;1
1,451599892462046;0,9349903598439635;1
2,547600524971749;1,4226603820514354;1
3,031625368716778;1,8307469629891095;1
3,7668083807792994;2,556606785479345;1
4,008898790475542;2,5637427232428713;1
4,6032894073698145;2,585543777419545;1
5,566181543302581;2,2570872225979945;1
5,663173970030487;2,284265392977482;1
5,950111233240769;2,4044382022541075;1
6,692734223395945;3,034940951330834;1
6,7392899512288205;2,979424591430482;1
7,368965236367735;3,3275942379400467;1
7,444198554487064;3,157536009194623;1
7,9242999929044435;3,305850231296107;1
9,410943265617883;4,531246700933542;1
10,616480146550286;5,554329350995021;1
10,655087331396436;4,4161840612681384;1
11,09880676577122;4,824075856451367;1
11,155207069851292;4,8352153988454685;1
11,507643791434822;4,621393897991348;1
12,115418468391626;4,0702055554284;1
13,458330981819483;4,713428176518608;1
13,771857966145102;4,898273742912757;1
14,371632306312632;5,287467117410458;1
15,383492312216285;5,970099472633926;1
15,611377639050264;4,661924871093293;1
15,655383677481623;4,685143934954144;1
16,16720877922134;5,051994300362271;1
16,448722744825496;5,289662876670928;1
16,512234546226292;4,830192845081324;1
16,60987086160842;4,4129650644486045;1
17,682955151808134;3,622395826822924;1
18,063139428896385;3,6416976192300794;1
19,08969458080282;4,4436179543248215;1
19,297394834286745;3,563570796186591;1
20,6087502347033;4,349250725596317;1
21,411451575817622;5,0326290800079825;1
21,919034639102158;5,392667641937248;1
22,133886407850174;5,475498009592382;1
22,328992753472953;5,63600832692352;1
22,54350997360592;5,7308809388920565;1
22,735011841704342;5,043202913521988;1
22,839741208687567;4,54540412384441;1
23,869624968469807;4,327279518102266;1
23,916539753631064;3,972893407064362;1
24,03326083883481;3,1922688089612876;1
24,622918845575544;3,1645411986231586;1
24,70168219547446;2,353981364739532;1
25,13695717725613;1,4624795476469643;1
25,41896003570352;1,6646135756182119;1
25,530435880849065;1,1490354105537612;1
25,679454587050397;0,7672014899865154;1
26,083835941938666;1,1536945315767682;1
26,170811671287566;0,4112719383485661;1
27,20791581906503;1,0120704387709623;1
27,48616095296673;0,844553356368472;1
29,347332463918015;2,6801974345157724;1
29,438062840982056;2,6490057764822765;1
30,865343823566302;3,916939033434069;1
30,93007017335312;3,6900022435177817;1
30,986981088073087;3,4441577287704668;1
31,14916589445789;3,4217956132012013;1
31,154459218368213;3,2606109133378887;1
31,299850325834736;3,006848410927063;1
31,41592308149367;3,0770414622769096;1
31,835626599364733;3,386636010704038;1
32,04776073291253;2,686546490623268;1
32,460390129852335;2,4203778935299987;1
33,03435290774496;2,151018930270581;1
33,065963989687646;2,065319435903149;1
34,556156918142825;3,487461420380704;1
34,65847527465651;3,380494080384441;1
34,94055700332746;3,5249591922137213;1
36,85239662887528;5,246961262639623;1
37,395657396132705;5,504851166227194;1
38,9356380183531;6,932255757192948;1
39,512548876161034;7,131627232415113;1
39,88373666716952;7,369306403204675;1
40,0155525772966;6,769035800641696;1
41,37187045202783;7,962154181756418;1
42,056964340271215;7,307930008281879;1
42,15921612159276;6,999468489900387;1
42,784402412472495;6,992043225064521;1
43,74023789975282;6,60623014251312;1
44,086909085282606;6,327669902294666;1
44,637706928230706;5,694901398150215;1
45,15945265214657;5,433545706256673;1
45,299652229461806;5,341479933148747;1
45,735311057859185;5,231777817418653;1
46,25603614579617;4,850654451683191;1
46,49748346508333;4,1283809794282575;1
47,67328385068843;5,239898846470517;1
47,765293374246276;4,564889615667582;1
47,886320889999034;4,023730134386696;1
